program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	tf	source_capability_id	source_cache_key	directional_discordance_status	any_resource_discordance_status	resource_discordance_reasons	resource_estimability	resource_overlap_counts	resource_activity_scores	resource_directions
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	POU5F1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":14,""DoRothEA"":14}"	"{""CollecTRI"":0.9596282664551834,""DoRothEA"":1.0418391881708828}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	PPARA	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":42,""DoRothEA"":6}"	"{""CollecTRI"":1.683996609341205,""DoRothEA"":0.7893877134528987}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	PPARG	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":72,""DoRothEA"":11}"	"{""CollecTRI"":1.4667247104707772,""DoRothEA"":0.7572571252187656}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	PRDM1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":17,""DoRothEA"":14}"	"{""CollecTRI"":-1.012692932809109,""DoRothEA"":0.5051041376352321}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	PRDM14	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":0,""DoRothEA"":27}"	"{""DoRothEA"":2.046266793649112}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	PROX1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":5,""DoRothEA"":4}"	"{""CollecTRI"":0.889619805244686}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RARA	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":33,""DoRothEA"":4}"	"{""CollecTRI"":1.8317058735714642}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RBPJ	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":30,""DoRothEA"":17}"	"{""CollecTRI"":2.1335138141705623,""DoRothEA"":1.222748877431376}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	REL	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":27,""DoRothEA"":3}"	"{""CollecTRI"":0.45744518783799376}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RELA	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":90,""DoRothEA"":28}"	"{""CollecTRI"":1.839582491428474,""DoRothEA"":0.8936682993936175}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RELB	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":12,""DoRothEA"":1}"	"{""CollecTRI"":1.1640030774423749}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	REST	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":3,""DoRothEA"":1}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RFX1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":2,""DoRothEA"":5}"	"{""DoRothEA"":0.3895809866884344}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RFX2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":1,""DoRothEA"":1}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RFX5	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":4,""DoRothEA"":4}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RUNX1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference;single_resource_significant_support	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":53,""DoRothEA"":4}"	"{""CollecTRI"":3.391091926701235}"	"{""CollecTRI"":""increased""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RUNX2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":26,""DoRothEA"":23}"	"{""CollecTRI"":0.6266284558697217,""DoRothEA"":1.7511203640353894}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RUNX3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":16,""DoRothEA"":4}"	"{""CollecTRI"":-0.10434832969522814}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RXRA	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":22,""DoRothEA"":3}"	"{""CollecTRI"":0.5162656927112063}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIX2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":0,""DoRothEA"":10}"	"{""DoRothEA"":1.2629742326363633}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIX5	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":0,""DoRothEA"":2}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMAD1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":12,""DoRothEA"":4}"	"{""CollecTRI"":0.3041870685822942}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMAD3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":31,""DoRothEA"":8}"	"{""CollecTRI"":-0.35180671552475357,""DoRothEA"":-0.47900080641492065}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMAD4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":26,""DoRothEA"":7}"	"{""CollecTRI"":-0.6713289499566876,""DoRothEA"":-1.7291418786185793}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMAD5	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":8,""DoRothEA"":1}"	"{""CollecTRI"":0.14733171031084222}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SNAI2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":11,""DoRothEA"":9}"	"{""CollecTRI"":0.23910028792707752,""DoRothEA"":-1.049270246598847}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX10	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":1,""DoRothEA"":1}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX11	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":1,""DoRothEA"":9}"	"{""DoRothEA"":2.0540334404513545}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":12,""DoRothEA"":1}"	"{""CollecTRI"":0.5008523082978694}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX6	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":5,""DoRothEA"":4}"	"{""CollecTRI"":0.43517321630348904}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX9	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":17,""DoRothEA"":3}"	"{""CollecTRI"":0.8250728112778489}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;single_resource_significant_support	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":216,""DoRothEA"":69}"	"{""CollecTRI"":5.210466145909244,""DoRothEA"":2.74998653553861}"	"{""CollecTRI"":""increased"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":9,""DoRothEA"":1}"	"{""CollecTRI"":0.6063283978544125}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;single_resource_significant_support	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":65,""DoRothEA"":14}"	"{""CollecTRI"":3.1940130280896244,""DoRothEA"":0.6397839153762126}"	"{""CollecTRI"":""increased"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":4,""DoRothEA"":4}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SPI1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":93,""DoRothEA"":38}"	"{""CollecTRI"":4.043699945178479,""DoRothEA"":3.4683568177426296}"	"{""CollecTRI"":""increased"",""DoRothEA"":""increased""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SPIB	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":9,""DoRothEA"":12}"	"{""CollecTRI"":1.4911840964598695,""DoRothEA"":1.7338080066995218}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SREBF1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":18,""DoRothEA"":5}"	"{""CollecTRI"":0.9089822234751667,""DoRothEA"":-0.1600000896413846}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SREBF2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":5,""DoRothEA"":1}"	"{""CollecTRI"":0.8697377946871747}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SRF	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":23,""DoRothEA"":3}"	"{""CollecTRI"":1.3308487467525725}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SSRP1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	single_resource_significant_support	"{""CollecTRI"":true}"	"{""CollecTRI"":26}"	"{""CollecTRI"":2.907327622058349}"	"{""CollecTRI"":""increased""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	STAT1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":57,""DoRothEA"":54}"	"{""CollecTRI"":0.009451428113172363,""DoRothEA"":0.27294138610955393}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	STAT2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":5,""DoRothEA"":7}"	"{""CollecTRI"":-0.9765447032409614,""DoRothEA"":-2.3621783289775795}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	STAT3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":71,""DoRothEA"":18}"	"{""CollecTRI"":2.2138087083697524,""DoRothEA"":1.2331082994549003}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	STAT4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":7,""DoRothEA"":3}"	"{""CollecTRI"":0.24753780375999568}"	"{""CollecTRI"":""not_significant""}"
